filename,cohort,group_id,animal_ch0,cohort_ch0,group_ch0,animal_ch1,cohort_ch1,group_ch1,animal_ch2,cohort_ch2,group_ch2,animal_ch3,cohort_ch3,group_ch3,animal_ch4,cohort_ch4,group_ch4,animal_ch5,cohort_ch5,group_ch5,animal_ch6,cohort_ch6,group_ch6,animal_ch7,cohort_ch7,group_ch7
Day 33+34-20231110(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(20).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(21).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(22).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(23).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(24).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(25).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(26).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(27).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(28).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(29).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(30).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(31).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(32).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(33).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(34).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(35).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(36).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(37).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(38).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(39).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(40).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(41).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 35-20231112(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 35-20231112(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 35-20231112(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 35-20231112(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 35-20231112(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 35-20231112(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 35-20231112(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(16).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(17).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(18).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(19).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(20).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(21).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 36-20231113(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 37-20231114(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 38-20231115(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 39-20231116(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(16).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(17).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(18).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(19).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(20).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(21).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(22).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(23).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(24).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(25).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(26).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(27).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(28).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(29).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(30).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(31).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(32).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(33).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(34).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(35).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(36).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(37).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(38).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(39).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(40).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(41).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(42).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(43).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(44).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(45).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(46).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(47).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 40-42-20231117(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
